,RDVar,RDSkew,RDKurt,DR
25JUN2013,0.00012010216290213178,-0.771222914877469,5.6828527296712394,-0.002080191132241005
26JUN2013,8.788198666550006e-05,0.4729204788575972,4.4638664396398635,0.015702986314490186
27JUN2013,8.654609865406977e-05,-0.6807570340237762,6.343336753028642,0.009791722619183041
28JUN2013,0.00011064899803519382,-0.5616742304625411,4.848928581728241,-0.011843930398992786
01JUL2013,0.00012860486516265323,-0.05047346732421396,3.6030568061147163,0.00700873874457697
02JUL2013,9.31307137709405e-05,0.34608216829099414,2.8699374064283245,-0.0008221411319744298
03JUL2013,0.00014597008575801683,-0.27777940705908094,4.3615703096277025,0.01104114911836751
05JUL2013,0.0001655237522695999,-1.2826889944562059,8.000178912980783,-0.0008138731941178534
08JUL2013,9.223087115938046e-05,-1.0406729457596486,5.778073893205004,0.002439071584657615
09JUL2013,0.00010113658097059092,1.556180586314564,7.718905993772673,0.02129020264037962
10JUL2013,0.00010168519197861009,0.7728216384073663,4.340840900917851,0.009887368864875512
11JUL2013,8.199279451296751e-05,0.21148957342696276,2.9211042746629956,0.017941042146254027
12JUL2013,7.366604696549953e-05,-0.28818966266417473,3.035727068763139,0.0027025014973593997
15JUL2013,4.013076462601557e-05,0.7590508927848291,3.2296176764997857,-0.00038567575413805955
16JUL2013,7.06002603103496e-05,-1.300287658806144,5.7317895726828105,-0.008520738964362451
17JUL2013,6.126982452308215e-05,0.8062829453210725,5.172022661737002,0.0003888854554214838
18JUL2013,8.169460070886754e-05,0.8526130869518874,5.45584992656856,0.0054285764695136685
19JUL2013,9.227433581510588e-05,-0.5180599426877581,5.262521215766053,-0.001548017096145493
22JUL2013,0.00011179521601576533,-1.2301350906401676,8.515693872900163,-0.0038805593733681754
23JUL2013,9.463126986556128e-05,-0.4750389626897376,4.280973209845618,-0.0062401168638737126
24JUL2013,0.00012157168696439686,-0.33707023815075715,3.472543821799304,0.0011731330747002389
25JUL2013,9.721544138458232e-05,-0.18541997611952415,3.6865714573983897,-0.00352330924844102
26JUL2013,6.682316953448594e-05,0.2719911385371987,2.873860082923986,0.0
29JUL2013,9.272098556239329e-05,-0.5973310145153233,5.010490279932724,-0.0066892055033438425
30JUL2013,0.00016858478368310587,1.1017849720772386,4.939191810271525,0.013333557178210054
31JUL2013,0.00010869590249566929,-0.5556152126647116,4.420372893827366,-0.0031210424264251913
01AUG2013,6.03539248593341e-05,0.2015978085555044,2.86446653726326,0.011654913148217982
02AUG2013,4.759194301976294e-05,0.2472545099546828,2.705624115565414,0.011521037057952821
05AUG2013,6.953594259859548e-05,-0.29810912072003787,3.5904755169983433,0.004571258168908798
06AUG2013,3.7024563984569404e-05,-0.7282414671053523,4.782537564849434,-0.003808061581469957
07AUG2013,5.0031682981601615e-05,-0.7390908884572905,4.201341779288323,-0.003439512318377691
08AUG2013,2.7240394724724162e-05,-0.45302540243467376,5.207938799760162,0.00534548791013334
09AUG2013,0.00010348911621749483,-1.144877891619151,5.192026587375446,-0.008029251933636683
12AUG2013,8.170093655283234e-05,1.5966661439965442,8.294295912327648,0.011071136361935796
14AUG2013,0.0001691892114153271,-0.37517654647948745,6.593196416381849,0.0022771713003244543
15AUG2013,0.0004963402952942996,-0.6040068438669761,6.65649741319928,-0.07474981637944733
16AUG2013,0.0001322739760656109,-0.2660338384038471,2.937328494846185,-0.008615505302345117
19AUG2013,0.00010593284989619273,0.16111381913235126,2.8703319230139432,0.0
20AUG2013,7.001929773605256e-05,-0.40929512084370834,6.041534380486136,0.002057885924281244
21AUG2013,9.49438102962418e-05,-0.06158109259979357,5.4953425817096715,-0.010332522361697905
22AUG2013,4.6487586760434705e-05,-0.769877376970648,3.4754234318764463,-0.002496177429678781
23AUG2013,0.00010243004314472135,1.6852645313173362,17.607819276632693,-0.006266774161648669
26AUG2013,0.0001369648708828461,0.18108101364984713,6.915961277621122,-0.0012580522253968773
27AUG2013,8.48208510459509e-05,-0.36102437413639105,3.197343598047545,-0.014796379105258772
28AUG2013,5.591118853402158e-05,-0.03764636515025622,3.176407127903603,-0.0012784748809111512
29AUG2013,0.00010131136962075018,0.9630769892614933,4.8824952776642,0.0
30AUG2013,8.765551343595816e-05,0.3175248053302546,3.235907136278701,-0.005988353483530773
03SEP2013,8.126864492225274e-05,-0.8370828663012592,3.669325046100981,0.007266828364441924
04SEP2013,6.624779223620419e-05,0.4295325926631342,4.138830970318061,0.012275321953219898
05SEP2013,0.0001023880937110537,0.4270157451681292,4.796303429415654,-0.0033712291462246746
06SEP2013,0.00018737562342953428,-1.4629725566465868,8.684238837514062,-0.005927309452662843
09SEP2013,7.186953658054632e-05,0.6324046309228067,3.5158734795048447,0.015589207689097773
10SEP2013,9.971329159573169e-05,0.30157185305024947,3.3195685304243385,0.009983487214515918
11SEP2013,9.869873565359504e-05,-0.06302891335127538,11.35611737952336,0.009064540798261689
12SEP2013,7.164842348036598e-05,-0.5650004059500536,3.8838942736132007,-0.003698356117069146
13SEP2013,4.3883576974844e-05,0.05171360867262301,3.868479479624124,0.0012342423445423911
16SEP2013,5.884558241037665e-05,0.08406302889456171,2.9807982060898253,0.002464113772526755
17SEP2013,6.001131304758102e-05,1.4858435971131219,7.721408288302585,-0.00041007435865170194
18SEP2013,9.514269658777117e-05,1.3851616405726876,5.239929966525678,0.017490691664267644
19SEP2013,8.568557623055549e-05,0.6761245659973795,4.53865957013261,-0.0076906526058158065
20SEP2013,6.636803104609888e-05,-1.1504163803697431,5.754285108812548,-0.0040719321315254575
23SEP2013,0.00010817088909510424,-0.10251044494053885,5.517600685668462,-0.009840032265082677
24SEP2013,8.419724647913083e-05,-0.04815378601139166,4.565250818278179,-0.00537080987320282
25SEP2013,9.916326873765642e-05,0.26850134870786885,2.805626383835195,0.01194170431433017
26SEP2013,0.00010054782250941909,-0.5364560646376533,2.5411647301095717,-0.027387591847307213
27SEP2013,0.00019800504615548263,-0.09787570978764358,2.8471718507886457,-0.01868430260562537
30SEP2013,0.00011493923454929133,0.8948543526191991,2.805926020614411,0.004277099220225455
01OCT2013,0.00011091887771946617,0.4565135744865557,5.431488897568187,-0.0008600149696782466
02OCT2013,9.824213478784973e-05,0.3233182823714867,3.5634222335670356,0.0034365665348956576
03OCT2013,0.0001562447645109394,-0.1759001221672831,3.827045899391099,-0.013382613259553366
04OCT2013,7.287536991637442e-05,0.41014050194100293,3.6824977808298347,0.0004341986233780126
07OCT2013,8.115929766825363e-05,1.6479587264167979,6.5970206938398706,-0.005663052812800107
08OCT2013,0.00012057267996325245,-0.08489677302146305,4.573159977391247,-0.01098179667715904
09OCT2013,0.00017593750825193265,0.1607905528593959,2.8426783082942433,-0.006203077972534388
10OCT2013,7.775290545201386e-05,0.28165406999354897,3.5668438992812233,0.02241372883911552
11OCT2013,7.188717943566641e-05,0.9137931949085092,4.221012890281549,0.01166578157869358
14OCT2013,6.00863842488363e-05,-0.3388942307942531,3.2974002004218734,0.0025737007045361082
15OCT2013,9.292001229316393e-05,-0.31268534101898054,3.6440869971262333,-0.006878620644780398
16OCT2013,0.00010071664982770836,0.4605843121650632,3.68360338968822,-0.007795448564981378
17OCT2013,0.00017359729946942194,-0.318366720958575,5.8296175573691515,-0.009611479080031238
18OCT2013,5.779417052453108e-05,1.246907407721929,5.5837216131368255,0.007870740148228972
21OCT2013,5.756723392754181e-05,-1.1493492544598185,5.990340974953896,-0.0013074705249045415
22OCT2013,0.00013657786886705621,-0.5736183684407676,2.9284672912180256,-0.012286307949826103
23OCT2013,5.4561586529571956e-05,-0.6412551399046229,3.0776252455261077,-0.0173685559564416
24OCT2013,0.0001309383131866227,0.6621910199079536,4.402554237992928,0.0049295689306037005
25OCT2013,0.00011327992113128903,-0.42245328210574357,4.312231562312443,0.004015110138128275
28OCT2013,6.662089769412805e-05,0.6630197190722468,5.440211313706783,0.0039991043959544115
29OCT2013,9.032439763892923e-05,0.6860859633614644,3.548314164447236,0.012340306827749448
30OCT2013,8.835854280967443e-05,-0.8197981923637581,4.088075843516909,-0.005270088744433465
31OCT2013,6.381506803810629e-05,-0.25974565363617147,3.5880254283498494,-0.0066269605501814155
01NOV2013,4.6292470006224095e-05,0.01892155013495885,3.5232694113287555,0.0004432646403405016
04NOV2013,4.9766444711220856e-05,1.809715902548578,8.14437834103382,0.0004430682438507638
05NOV2013,0.0001242892542971656,1.0292776121157525,3.583712502121735,0.02146839672760814
06NOV2013,0.00012521005397192735,2.5353341879791746,15.39901211570659,0.009061671258579818
07NOV2013,0.00011829024710723437,-1.0755878928921117,4.090988317519165,-0.00732922504177802
08NOV2013,7.520603422704257e-05,0.5523094117899321,3.521515782735561,0.017160189647530633
11NOV2013,6.179477316041496e-05,0.7586439174222221,6.294126083287128,-0.002555164425976919
12NOV2013,0.00011348047838634591,0.11449179751261548,7.808781457111884,0.01186939399414344
13NOV2013,0.0001415213362023973,1.0582444584568298,6.7591469001301485,0.011313870768005163
14NOV2013,0.00042615548229072835,0.6171948268952953,4.77600136296224,-0.11606565872627828
15NOV2013,0.00013971137941784436,0.20266308748819054,2.804735875752462,0.007923524494553469
18NOV2013,0.00010453915337747779,-0.5260473456166659,3.2396841276821733,-0.01167410320991813
19NOV2013,0.0001367990681058245,-0.05142822059119033,4.624155869441654,0.006087459918004523
20NOV2013,3.15195669893659e-05,-0.6526308322412944,2.931265503680856,-0.008909816523911207
21NOV2013,5.842670868508487e-05,0.009886190756928438,3.5413815436633427,0.011241516846596689
22NOV2013,4.6249930001653396e-05,0.6725863035863511,7.276909432889467,-0.0004661407466750589
25NOV2013,5.047886926141773e-05,-0.639688142454021,4.939513862677152,-0.008892866245917563
26NOV2013,5.5546002160675427e-05,-0.3588989550924389,4.025209194496691,-0.0028247976418165344
27NOV2013,7.20323651080446e-05,-0.43478764372086487,3.7546148685194995,0.0028247976418165344
29NOV2013,1.8325834370567888e-05,-1.844742381929017,8.728007704423119,-0.0009410010675523495
02DEC2013,5.1548494894830596e-05,-0.2138791070669947,3.865490662472975,-0.007557552486347596
03DEC2013,6.44413224401255e-05,0.45074683084334594,2.9969193444962188,0.008028190710058336
04DEC2013,6.282770622629178e-05,-0.42362236159839034,4.4881883301341885,-0.0004706382237107398
05DEC2013,6.088490538372812e-05,-0.01619908430594559,3.349149383829508,-0.01612906079777776
06DEC2013,4.4390408179139895e-05,-0.07505044294523044,5.359426265625475,0.017539987738544927
09DEC2013,4.1464331283089775e-05,0.29074710321156333,4.071241300878364,-0.002823576854708687
10DEC2013,3.342415298654792e-05,-0.5088853136823538,3.512286985996569,-0.0004711466603226633
11DEC2013,8.266194985355062e-05,-0.33649387157513205,3.3175269557679714,-0.015681230041706407
12DEC2013,0.0001813150997189913,-0.7877393558701972,2.879536184285774,-0.017879249327366065
13DEC2013,9.595274485602432e-05,-0.16734337014017867,2.3716401451551516,-0.013251518637415138
16DEC2013,0.00013269206152821434,0.8033353691765042,3.372172916029476,0.021506138833711663
17DEC2013,9.59489233148628e-05,-0.061582906889278255,2.884130857161892,0.01153849963539777
18DEC2013,0.00021848546852579027,0.11669513604583102,3.2182638800049608,0.003816896591299912
19DEC2013,9.677886740970045e-05,0.038636654988377095,4.797609715968975,0.003327834416211317
20DEC2013,6.969499451790993e-05,1.3629074443713212,6.916683677950365,0.0028435949913832026
23DEC2013,5.5179571642413284e-05,0.6670061811111847,3.2104634736127777,0.02060945912309675
24DEC2013,6.501166312908663e-05,0.5195140137984495,4.2951490948998865,0.005547901178004189
26DEC2013,2.0004534319310514e-05,-0.3255310298274405,5.237047893277343,0.005058840682645727
27DEC2013,5.5104412400547115e-05,-0.016827253371298954,3.001669455181613,0.010040973490284433
30DEC2013,4.714734670900533e-05,-0.12159197985973647,3.7112227875604065,0.010390898199171605
31DEC2013,5.9556402981129345e-05,0.1534771765657379,2.585714471621417,0.008057469475596157
02JAN2014,0.0001159938321046717,-1.4798357536426834,6.431665256682731,-0.01174915184579639
03JAN2014,6.284494309698877e-05,0.2907506599686338,2.5667254823790535,-0.0009093969714641936
06JAN2014,9.893914387068907e-05,-0.782916903733955,4.728735073522978,0.0013640702724559972
07JAN2014,8.39616836575863e-05,0.21036175032786475,3.0910699467230955,0.013537850465544565
08JAN2014,9.291710259255688e-05,-0.4934567739992235,3.0222797756087405,-0.0008965506652769406
09JAN2014,0.0001290458936852261,-0.2191639271689228,4.606419064040924,-0.009013399906232067
10JAN2014,0.00010963868574424448,0.40312628971747483,3.1367847548378354,0.0058679735639595165
13JAN2014,0.00014557558127905354,0.23523817742860542,4.020094555709247,-0.0013510671196121926
14JAN2014,9.406296034974556e-05,0.7037190022133772,6.01311678274158,0.009865712169696117
15JAN2014,0.00015579603112369833,0.3002130578719142,1.9916386950952352,0.016375622950795865
16JAN2014,9.483358852893898e-05,-0.36756966227163074,3.234713075274489,0.0
17JAN2014,7.144986836893375e-05,-0.2216170384246679,4.550885554944628,-0.0017575120646817766
21JAN2014,6.611462007945097e-05,-0.9651578577921253,4.370372237312868,0.003949780334454811
22JAN2014,5.3860217291383274e-05,-0.000507446567735412,3.688584591062,0.0004379972592016834
23JAN2014,0.0001311878334958374,-0.7442395165332454,4.623125683509908,-0.012334905523749384
24JAN2014,0.00013280665298130544,-0.41809262213396636,3.256662348296379,-0.01608596546769725
27JAN2014,0.00011415471348848118,0.012193202634151207,3.5701872551596856,-0.009050209297394751
28JAN2014,8.396568213134238e-05,-0.48120427108410124,3.2179675522859363,-0.011428308240084117
29JAN2014,6.63449676118939e-05,-0.21951886804190845,3.148130729541408,-0.004608387663962432
30JAN2014,8.626233984411796e-05,0.5731145611759834,3.4354526494323627,0.015127298932582356
31JAN2014,8.775044030437384e-05,0.21480029183237492,3.0699690813679794,-0.0031898079564229853
03FEB2014,0.00014327619455401004,0.10672726879226942,4.473075211099099,-0.016567319994591934
04FEB2014,0.0001174048013422187,0.15232830009681372,3.9888448115584008,0.011534340260472398
05FEB2014,0.0001095941367897643,1.323686789412334,6.252286598138052,0.008222787690542521
06FEB2014,8.139893192515947e-05,0.8703213044000541,3.1538433778686357,0.02293784843871638
07FEB2014,0.00010484736046820228,0.0011423239625306487,3.6675589284488463,0.007971664955560342
10FEB2014,6.507032237727091e-05,0.29517267724507557,5.323353172870632,0.0070329666068271735
11FEB2014,4.792318167880887e-05,-0.4550003150014882,4.340527346205339,-0.005269931868972844
12FEB2014,9.083446921109162e-05,0.36172766581826554,3.755240506621986,0.0061456847596841335
13FEB2014,0.0001625283005549195,0.47147409298025456,6.639617583140766,-0.02571067852880704
14FEB2014,0.00016184329894366922,0.7807166226659216,3.9771589374293677,0.01293801737354805
18FEB2014,9.275175842922706e-05,1.2461790890511109,7.281091711640844,-0.006670982956021199
19FEB2014,8.285697224776008e-05,0.7894941410050101,7.39611088525391,-0.005817974657613245
20FEB2014,5.958760278396586e-05,0.08964206759427688,4.1683144908242005,0.0008971062077920422
21FEB2014,7.802183715972947e-05,-1.0510337949003394,11.213886153127872,-0.007652311990352878
24FEB2014,0.00010800150437738159,1.1157836360254754,7.780346110801881,-0.00045189814467949674
25FEB2014,6.801240649734052e-05,-0.7467139644384365,4.458700089839042,-0.012739177022759396
26FEB2014,0.00011124328442807183,0.061592755989226915,3.259892039669558,0.004112211912547181
27FEB2014,6.466357131371292e-05,0.3302146682143429,2.966163221889897,-0.0004561244583665136
28FEB2014,0.00012137798409110403,1.63688191270141,10.571581838396803,-0.005489208317645211
03MAR2014,0.00013729601944746533,1.926578589498278,17.656916116664505,-0.010606700307022265
04MAR2014,4.79276405235055e-05,0.29516555673935635,4.474836837283176,0.011523445771446816
05MAR2014,8.870975996556675e-05,0.3155687594812323,3.7301765547544115,0.0022890793228795836
06MAR2014,3.246278515137772e-05,0.3411905299225492,3.5214912487724987,-0.0022890793228795836
07MAR2014,6.208686631559936e-05,-0.3258408159716341,3.20506076021891,-0.0041329855073310995
10MAR2014,4.9550646512999066e-05,-0.426908877153158,3.921319050854747,-0.0018424614510612614
11MAR2014,5.833359759011163e-05,-0.6150189895943983,2.921617250257314,-0.003695243737725118
12MAR2014,8.385355362094798e-05,0.6490387564508636,4.494350125813715,0.009670690696117479
13MAR2014,0.00011191296963329699,0.08450827821298038,3.622005522027142,-0.013844028740199299
14MAR2014,6.474285746321858e-05,0.42706911755316596,3.9712863263726845,-0.007931254601106552
17MAR2014,9.726495865651273e-05,3.2492925210097114,20.240365479878886,0.007466491094200833
18MAR2014,9.255502160264683e-05,-0.16842016976986443,4.842401615280294,0.005563061706320482
19MAR2014,8.822015534897776e-05,-0.9692950358807013,6.473380605173858,0.0
20MAR2014,8.405338249870558e-05,1.2755092368613474,5.169271359097945,0.009204205909132401
21MAR2014,0.00014536922105294546,-0.7527604025860604,3.199937369972184,-0.008741862160492442
24MAR2014,0.00011904124859225507,-0.4675360285976595,3.457372042200195,-0.0032400589793022405
25MAR2014,0.0001012882843120847,1.0782312612882066,3.2885180190598002,0.035075622052024524
26MAR2014,0.00013370362502575974,-0.858790892025206,5.670398952901523,-0.0008957542142904451
27MAR2014,0.00016053485012426788,-1.517492321284036,7.2857867853034195,-0.01353199815005457
28MAR2014,0.00011336325446140249,1.53416832414598,6.400022149892765,0.013979950038447875
31MAR2014,5.918609495553585e-05,-0.2412942408105265,4.0502034380656475,0.004022308658804263
01APR2014,0.0001968243368831682,1.0939657349804144,4.357337089550333,0.0383897801095352
02APR2014,0.00019457871907803994,-0.6262904797607366,7.806376912278479,-0.004773034893239547
03APR2014,0.0001080508857618704,0.07513569306828095,3.0451405412661052,0.0043400672534237295
04APR2014,0.00016262876471718357,-1.0112196488417968,3.254322962508174,-0.016594286921449708
07APR2014,0.00011965865350541517,0.5035591175087364,4.8601827799818205,0.006145831006578284
08APR2014,0.0001434344523038718,0.8893758757707242,4.197252813976976,0.003930901566207012
09APR2014,0.0001356376587645169,-0.1484949237325671,3.77557706555275,0.007815993030670931
10APR2014,0.0002320535479839549,-0.40897416790952323,2.605731248136822,-0.02053821720554172
11APR2014,0.00019352995932338027,-0.07666022989495186,5.073655778785822,-0.008423837165334014
14APR2014,0.00010593186260281234,0.3899187845724215,3.246930332111709,0.01721515977399779
15APR2014,0.00014613755053453936,-0.18925229613108963,2.3845874786402197,0.0017489094773139868
16APR2014,0.0001465435919095254,0.26137774080408466,7.524353397231741,0.006097747455607205
17APR2014,0.0001341705117541236,-0.517522454296408,10.363747927895645,0.007785419915353753
21APR2014,0.00010300670718908664,0.3740517726860379,4.429976893222216,0.008152835571153094
22APR2014,8.045901729562554e-05,-0.26554648820971694,3.696213884418604,0.0051150279925802344
23APR2014,7.315967611801196e-05,-0.40241200875351923,4.618217192485129,-0.0008507459125404182
24APR2014,7.620547621968907e-05,-0.6538058671751354,4.021541762121735,-0.007260518718409603
25APR2014,0.00013852989656408147,-0.2702660158265057,3.790986420816149,-0.014245534946802252
28APR2014,0.00019689357937187633,0.9254226011765377,7.113507262151965,0.0008690358923795216
29APR2014,5.1391784021281724e-05,-1.8136601282866645,10.604448227221159,0.006063318499254677
30APR2014,0.00011016885554702246,0.5200951296796956,6.343721463497637,-0.0021612914112378867
01MAY2014,6.293370984088737e-05,0.4623704104260877,4.056593645728711,-0.004336303320442436
02MAY2014,5.443546458207439e-05,-0.3281412713048522,7.177582077676539,-0.003046998928002864
05MAY2014,4.987762831404716e-05,1.9408972003453746,9.613163119927727,0.0008714064208295014
06MAY2014,5.852654169408899e-05,-0.25370106426945094,3.935130372641408,-0.010507828753819393
07MAY2014,0.0001597237280782843,-0.556979669561961,3.745202082654709,0.006580456649351252
08MAY2014,5.517900947765768e-05,0.5590999224123155,3.6892778344976858,0.006537240844067149
09MAY2014,6.524305758882134e-05,0.41038866455221606,5.737564138194068,0.0
12MAY2014,6.673178054194647e-05,0.9059523500892386,5.0193328581949,0.007357835238161581
13MAY2014,9.038753939550942e-05,-0.16530268874240947,4.780694036319999,-0.014332300056973946
14MAY2014,9.986892504999484e-05,-0.0942342453792234,3.2204479510187767,-0.0021898340314940867
15MAY2014,0.00040001097485151474,0.3274066728781493,4.822776946030816,0.058326935245478495
16MAY2014,0.00014684374421900464,-0.18550471208112188,4.12466237249771,0.007826868289538602
19MAY2014,5.4133524755023104e-05,0.7086858543842438,4.148527794099852,-0.0008209678038304524
20MAY2014,0.0001125670329831421,-0.18669668188181077,3.1538653990504026,-0.009490548983884128
21MAY2014,0.00012357921126098938,0.06952364038251137,3.7835774788129988,0.014815062363201736
22MAY2014,3.718306365260869e-05,-0.9062823335625907,4.213961146231983,-0.004093314280869453
23MAY2014,9.859038967755046e-05,1.018607402857453,9.916607828910273,0.005726052184209074
27MAY2014,6.776745074250841e-05,-0.19015352169368008,4.3626940926817435,0.007718894946358468
28MAY2014,5.3364127845180236e-05,0.658813738318001,5.008080796766579,0.004441806883036747
29MAY2014,5.017118755415895e-05,-0.8467746011661794,6.514952126355359,-0.005656553366610861
