,RDVar,RDSkew,RDKurt,DR
2013-04-30,0.00016045595233287656,-0.1513737824625233,3.8476210282700944,0.007964687577661778
2013-05-01,0.00010782257170622919,-1.3635799420517023,6.141276085748011,0.0016689491833163927
2013-05-02,5.8134724472337796e-05,0.32024515355572597,3.111801252088017,0.004989666509332302
2013-05-03,7.084363766934619e-05,0.1635350803412344,4.047214153364292,0.003135166231005737
2013-05-06,2.5494848059022384e-05,-0.5106674984526135,2.9294696859224407,-0.002089099047331011
2013-05-07,7.523931608482478e-05,-0.19125349824756102,4.3138480894181646,0.009987437935546684
2013-05-08,8.159424134878078e-05,0.6486215270358375,6.523387534765446,0.004132306614684111
2013-05-09,9.054472788225526e-05,0.6227667352828431,2.8991936927293676,0.004526057990345667
2013-05-10,9.182036353728063e-05,0.37811363527116926,6.926613731592402,0.005730542102415637
2013-05-13,6.055619302428497e-05,0.4088619762628659,2.6528353171142074,-0.017291335197214597
2013-05-14,7.291027378392646e-05,0.5452280797699491,4.025835272015694,-0.010016613744983083
2013-05-15,7.580574669270101e-05,0.6281333490421193,5.333496787112594,0.014987401837316394
2013-05-16,0.0003842433901141,0.08323583717999629,3.6622085642431133,-0.010801572523289504
2013-05-17,0.0002897269952929542,-0.3804252458076287,8.000946898571732,0.00416823659690424
2013-05-20,0.00015506948541075182,-1.0938860217867774,5.9493520103692505,0.0016625478340519528
2013-05-21,0.00012066493946437414,0.2226678330185671,5.576289958096779,0.002902428489769182
2013-05-22,0.00013902795511877593,-1.060114350099849,5.032853136254728,-0.003317962800159613
2013-05-23,0.0001489116220398634,1.2620251686909905,5.602588089016383,-0.0008313943198681173
2013-05-24,4.671608490225611e-05,-0.03506989833331168,2.610311908679358,-0.005419766428433004
2013-05-28,9.579091586085446e-05,2.1055845072017694,11.611939583018732,0.006666695058691552
2013-05-29,9.083927586653723e-05,0.7805140027403795,5.304710010189762,0.00785932308461712
2013-05-30,0.0001303555200593255,0.5228900215845056,2.9047541318201726,-0.002475375950065306
2013-05-31,0.00013554731742321954,-1.5077784798697478,7.80770787359472,0.0028872958250678593
2013-06-03,0.00014567637514516487,-1.5344981598487522,7.445726098059963,0.03877709643320282
2013-06-04,0.00019037735334368996,-0.49214294615094445,2.83004278385895,0.0047430606232907735
2013-06-05,0.00019426669980820906,0.17082173804314116,4.064610929128462,-0.026370085366833163
2013-06-06,9.777663084789535e-05,-0.2528206030139945,2.898421050062181,-0.002026024745705346
2013-06-07,0.00010581548883868156,-0.8011916824028438,4.335334242143912,-0.0024370750294244736
2013-06-10,0.00014502324657731917,-0.1489044771003311,3.662181278933522,0.016935823036858366
2013-06-11,0.0001266771567625914,0.6362791987603608,4.051829615531725,-0.012067972916406156
2013-06-12,0.00011927156229541721,-0.5484855790401297,3.2302807666065663,-0.01016880113708396
2013-06-13,9.173579989850468e-05,1.0786452074966035,4.087851909037989,0.02143677929315224
2013-06-14,9.062697049947124e-05,-0.08090148579210173,3.8955625684840345,-0.0028050091302040947
2013-06-17,0.00018099356561130538,0.18267028134413116,4.613413743473955,0.007197150699853605
2013-06-18,7.505684128034149e-05,0.00910111092133202,3.1158601786246196,0.014633187126230851
2013-06-19,0.00015578727220825925,-0.386465643686043,4.738575272444471,-0.018625459829741953
2013-06-20,0.00023301223371385195,-0.17489028284690564,4.056577023687303,-0.03293635796208205
2013-06-21,0.00020177129174155185,-0.5411120954027988,4.472642872503406,0.0004132340376061805
2013-06-24,9.067071034573964e-05,-0.6305500827676761,3.232915920693063,-0.025953666393527364
2013-06-25,0.00012010216290213178,-0.771222914877469,5.6828527296712394,0.012642553878956964
2013-06-26,8.788198666550006e-05,0.4729204788575972,4.4638664396398635,0.005429157833234388
2013-06-27,8.654609865406977e-05,-0.6807570340237762,6.343336753028642,0.0016642379587441525
2013-06-28,0.00011064899803519382,-0.5616742304625411,4.848928581728241,0.007456825526594102
2013-07-01,0.00012860486516265323,-0.05047346732421396,3.6030568061147163,-0.014131575551954434
2013-07-02,9.31307137709405e-05,0.34608216829099414,2.8699374064283245,-0.00714146151594397
2013-07-03,0.00014597008575801683,-0.27777940705908094,4.3615703096277025,0.0016848605112458337
2013-07-05,0.0001655237522695999,-1.2826889944562059,8.000178912980783,0.012547471617704531
2013-07-08,9.223087115938046e-05,-1.0406729457596486,5.778073893205004,-0.03682942947659962
2013-07-09,0.00010113658097059092,1.556180586314564,7.718905993772673,-0.0021588400689411813
2013-07-10,0.00010168519197861009,0.7728216384073663,4.340840900917851,0.0047425538613943274
2013-07-11,8.199279451296751e-05,0.21148957342696276,2.9211042746629956,0.03133193279321578
2013-07-12,7.366604696549953e-05,-0.28818966266417473,3.035727068763139,-0.0037585686775560845
2013-07-15,4.013076462601557e-05,0.7590508927848291,3.2296176764997857,0.0016723751801430708
2013-07-16,7.06002603103496e-05,-1.300287658806144,5.7317895726828105,0.012865519535409486
2013-07-17,6.126982452308215e-05,0.8062829453210725,5.172022661737002,-0.004132306614684111
2013-07-18,8.169460070886754e-05,0.8526130869518874,5.45584992656856,-0.03840927401740801
2013-07-19,9.227433581510588e-05,-0.5180599426877581,5.262521215766053,-0.008642989196260498
2013-07-22,0.00011179521601576533,-1.2301350906401676,8.515693872900163,-0.01178790249312689
2013-07-23,9.463126986556128e-05,-0.4750389626897376,4.280973209845618,-0.000878830635235861
2013-07-24,0.00012157168696439686,-0.33707023815075715,3.472543821799304,0.00788095022930424
2013-07-25,9.721544138458232e-05,-0.18541997611952415,3.6865714573983897,0.005653456156256009
2013-07-26,6.682316953448594e-05,0.2719911385371987,2.873860082923986,0.008635475628837597
2013-07-29,9.272098556239329e-05,-0.5973310145153233,5.010490279932724,-0.0008601596897745978
2013-07-30,0.00016858478368310587,1.1017849720772386,4.939191810271525,0.006006183147382327
2013-07-31,0.00010869590249566929,-0.5556152126647116,4.420372893827366,-0.0017127147763686956
2013-08-01,6.03539248593341e-05,0.2015978085555044,2.86446653726326,-0.006016110424290844
2013-08-02,4.759194301976294e-05,0.2472545099546828,2.705624115565414,0.0008615921870225307
2013-08-05,6.953594259859548e-05,-0.29810912072003787,3.5904755169983433,-0.0032666252916069283
2013-08-06,3.7024563984569404e-05,-0.7282414671053523,4.782537564849434,-0.005249390922192898
2013-08-07,5.0031682981601615e-05,-0.7390908884572905,4.201341779288323,-0.004395800985232512
2013-08-08,2.7240394724724162e-05,-0.45302540243467376,5.207938799760162,-0.011074127174317994
2013-08-09,0.00010348911621749483,-1.144877891619151,5.192026587375446,0.0026689311766365797
2013-08-12,8.170093655283234e-05,1.5966661439965442,8.294295912327648,0.005758683955193966
2013-08-14,0.0001691892114153271,-0.37517654647948745,6.593196416381849,-0.0030967045326546483
2013-08-15,0.0004963402952942996,-0.6040068438669761,6.65649741319928,-0.024216569785520115
2013-08-16,0.0001322739760656109,-0.2660338384038471,2.937328494846185,-0.005461940302687651
2013-08-19,0.00010593284989619273,0.16111381913235126,2.8703319230139432,0.01674621623704642
2013-08-20,7.001929773605256e-05,-0.40929512084370834,6.041534380486136,0.010714512499959916
2013-08-21,9.49438102962418e-05,-0.06158109259979357,5.4953425817096715,-0.015663735412104085
2013-08-22,4.6487586760434705e-05,-0.769877376970648,3.4754234318764463,0.004051104570550024
2013-08-23,0.00010243004314472135,1.6852645313173362,17.607819276632693,0.00805381596864585
2013-08-26,0.0001369648708828461,0.18108101364984713,6.915961277621122,-0.007604527189850163
2013-08-27,8.48208510459509e-05,-0.36102437413639105,3.197343598047545,-0.003598630900067068
2013-08-28,5.591118853402158e-05,-0.03764636515025622,3.176407127903603,0.004496243066528738
2013-08-29,0.00010131136962075018,0.9630769892614933,4.8824952776642,-0.010372001127576524
2013-08-30,8.765551343595816e-05,0.3175248053302546,3.235907136278701,-0.0036330544398701647
2013-09-03,8.126864492225274e-05,-0.8370828663012592,3.669325046100981,0.004086155628859167
2013-09-04,6.624779223620419e-05,0.4295325926631342,4.138830970318061,0.025499115718740306
2013-09-05,0.0001023880937110537,0.4270157451681292,4.796303429415654,-0.0017683420345320222
2013-09-06,0.00018737562342953428,-1.4629725566465868,8.684238837514062,0.003092600067418072
2013-09-09,7.186953658054632e-05,0.6324046309228067,3.5158734795048447,0.010530951656323673
2013-09-10,9.971329159573169e-05,0.30157185305024947,3.3195685304243385,0.003050717492715904
2013-09-11,9.869873565359504e-05,-0.06302891335127538,11.35611737952336,-0.007425215661371887
2013-09-12,7.164842348036598e-05,-0.5650004059500536,3.8838942736132007,-0.0079226053420145
2013-09-13,4.3883576974844e-05,0.05171360867262301,3.868479479624124,0.035167557291766904
2013-09-16,5.884558241037665e-05,0.08406302889456171,2.9807982060898253,-0.0021353781493953505
2013-09-17,6.001131304758102e-05,1.4858435971131219,7.721408288302585,0.014852719046951623
2013-09-18,9.514269658777117e-05,1.3851616405726876,5.239929966525678,0.0067171956375426944
2013-09-19,8.568557623055549e-05,0.6761245659973795,4.53865957013261,0.0004183693274515399
2013-09-20,6.636803104609888e-05,-1.1504163803697431,5.754285108812548,-0.005872579666339917
2013-09-23,0.00010817088909510424,-0.10251044494053885,5.517600685668462,-0.006330404258384714
2013-09-24,8.419724647913083e-05,-0.04815378601139166,4.565250818278179,0.003381179294982495
2013-09-25,9.916326873765642e-05,0.26850134870786885,2.805626383835195,0.0
2013-09-26,0.00010054782250941909,-0.5364560646376533,2.5411647301095717,-0.01231182986772561
2013-09-27,0.00019800504615548263,-0.09787570978764358,2.8471718507886457,-0.01853900765346328
2013-09-30,0.00011493923454929133,0.8948543526191991,2.805926020614411,-0.002614223232012769
2013-10-01,0.00011091887771946617,0.4565135744865557,5.431488897568187,-0.003934721353636483
2013-10-02,9.824213478784973e-05,0.3233182823714867,3.5634222335670356,0.002624716690762252
2013-10-03,0.0001562447645109394,-0.1759001221672831,3.827045899391099,-0.012750041321570649
2013-10-04,7.287536991637442e-05,0.41014050194100293,3.6824977808298347,0.009249053555085762
2013-10-07,8.115929766825363e-05,1.6479587264167979,6.5970206938398706,0.0008762710757226344
2013-10-08,0.00012057267996325245,-0.08489677302146305,4.573159977391247,-0.015449547927847807
2013-10-09,0.00017593750825193265,0.1607905528593959,2.8426783082942433,0.004881344061006487
2013-10-10,7.775290545201386e-05,0.28165406999354897,3.5668438992812233,0.02232562828100937
2013-10-11,7.188717943566641e-05,0.9137931949085092,4.221012890281549,0.006902460429536905
2013-10-14,6.00863842488363e-05,-0.3388942307942531,3.2974002004218734,0.00813547178500329
2013-10-15,9.292001229316393e-05,-0.31268534101898054,3.6440869971262333,-0.0025620539040738244
2013-10-16,0.00010071664982770836,0.4605843121650632,3.68360338968822,0.013166479382203722
2013-10-17,0.00017359729946942194,-0.318366720958575,5.8296175573691515,0.009240046956536574
2013-10-18,5.779417052453108e-05,1.246907407721929,5.5837216131368255,-0.0016738277348729014
2013-10-21,5.756723392754181e-05,-1.1493492544598185,5.990340974953896,0.010828707047372266
2013-10-22,0.00013657786886705621,-0.5736183684407676,2.9284672912180256,-0.0029037181105504573
2013-10-23,5.4561586529571956e-05,-0.6412551399046229,3.0776252455261077,-0.01380496849373758
2013-10-24,0.0001309383131866227,0.6621910199079536,4.402554237992928,0.0016835940120727422
2013-10-25,0.00011327992113128903,-0.42245328210574357,4.312231562312443,0.01915912218923399
2013-10-28,6.662089769412805e-05,0.6630197190722468,5.440211313706783,0.004938551141919767
2013-10-29,9.032439763892923e-05,0.6860859633614644,3.548314164447236,0.006546555603099247
2013-10-30,8.835854280967443e-05,-0.8197981923637581,4.088075843516909,-0.0008160380494874886
2013-10-31,6.381506803810629e-05,-0.25974565363617147,3.5880254283498494,-0.0012252835902804016
2013-11-01,4.6292470006224095e-05,0.01892155013495885,3.5232694113287555,-0.005737610711122887
2013-11-04,4.9766444711220856e-05,1.809715902548578,8.14437834103382,-0.0028812924034689047
2013-11-05,0.0001242892542971656,1.0292776121157525,3.583712502121735,-0.0002081786503809191
2013-11-06,0.00012521005397192735,2.5353341879791746,15.39901211570659,0.009113624878816395
2013-11-07,0.00011829024710723437,-1.0755878928921117,4.090988317519165,-0.007865816646893009
2013-11-08,7.520603422704257e-05,0.5523094117899321,3.521515782735561,0.0012462059678428616
2013-11-11,6.179477316041496e-05,0.7586439174222221,6.294126083287128,0.0033152827352171954
2013-11-12,0.00011348047838634591,0.11449179751261548,7.808781457111884,0.010699675733320202
2013-11-13,0.0001415213362023973,1.0582444584568298,6.7591469001301485,0.0069345268239739966
2013-11-14,0.00042615548229072835,0.6171948268952953,4.77600136296224,-0.008573222697794147
2013-11-15,0.00013971137941784436,0.20266308748819054,2.804735875752462,0.0053160770628744025
2013-11-18,0.00010453915337747779,-0.5260473456166659,3.2396841276821733,0.0032571456349197447
2013-11-19,0.0001367990681058245,-0.05142822059119033,4.624155869441654,0.004056788163399716
2013-11-20,3.15195669893659e-05,-0.6526308322412944,2.931265503680856,-0.005684150546972244
2013-11-21,5.842670868508487e-05,0.009886190756928438,3.5413815436633427,0.026914613813251886
2013-11-22,4.6249930001653396e-05,0.6725863035863511,7.276909432889467,-0.0554109784186716
2013-11-25,5.047886926141773e-05,-0.639688142454021,4.939513862677152,-0.00504036181004297
2013-11-26,5.5546002160675427e-05,-0.3588989550924389,4.025209194496691,-0.004219210972913334
2013-11-27,7.20323651080446e-05,-0.43478764372086487,3.7546148685194995,0.010515311324989618
2013-11-29,1.8325834370567888e-05,-1.844742381929017,8.728007704423119,-0.0025134373356330286
2013-12-02,5.1548494894830596e-05,-0.2138791070669947,3.865490662472975,-0.00588994737626658
2013-12-03,6.44413224401255e-05,0.45074683084334594,2.9969193444962188,-0.006349497389147363
2013-12-04,6.282770622629178e-05,-0.42362236159839034,4.4881883301341885,0.008035574655129718
2013-12-05,6.088490538372812e-05,-0.01619908430594559,3.349149383829508,0.02166772489543778
2013-12-06,4.4390408179139895e-05,-0.07505044294523044,5.359426265625475,0.022821054405072427
2013-12-09,4.1464331283089775e-05,0.29074710321156333,4.071241300878364,0.004421984921898492
2013-12-10,3.342415298654792e-05,-0.5088853136823538,3.512286985996569,-0.004421984921898492
2013-12-11,8.266194985355062e-05,-0.33649387157513205,3.3175269557679714,-0.01624735107224584
2013-12-12,0.0001813150997189913,-0.7877393558701972,2.879536184285774,0.0020451235514147292
2013-12-13,9.595274485602432e-05,-0.16734337014017867,2.3716401451551516,-0.007382841440639165
2013-12-16,0.00013269206152821434,0.8033353691765042,3.372172916029476,0.00656547049551115
2013-12-17,9.59489233148628e-05,-0.061582906889278255,2.884130857161892,0.008552134671615974
2013-12-18,0.00021848546852579027,0.11669513604583102,3.2182638800049608,0.01967559225270854
2013-12-19,9.677886740970045e-05,0.038636654988377095,4.797609715968975,-0.0003977553812579693
2013-12-20,6.969499451790993e-05,1.3629074443713212,6.916683677950365,-0.0031874339868549484
2013-12-23,5.5179571642413284e-05,0.6670061811111847,3.2104634736127777,0.010321724614046346
2013-12-24,6.501166312908663e-05,0.5195140137984495,4.2951490948998865,0.004335031369686604
2013-12-26,2.0004534319310514e-05,-0.3255310298274405,5.237047893277343,0.01056154755452221
2013-12-27,5.5104412400547115e-05,-0.016827253371298954,3.001669455181613,-0.0038985388400987198
2013-12-30,4.714734670900533e-05,-0.12159197985973647,3.7112227875604065,0.009718216837344862
2013-12-31,5.9556402981129345e-05,0.1534771765657379,2.585714471621417,0.004246119113006763
2014-01-02,0.0001159938321046717,-1.4798357536426834,6.431665256682731,-0.006570042235070517
2014-01-03,6.284494309698877e-05,0.2907506599686338,2.5667254823790535,-0.00038783877562531544
2014-01-06,9.893914387068907e-05,-0.782916903733955,4.728735073522978,-0.012490623288738067
2014-01-07,8.39616836575863e-05,0.21036175032786475,3.0910699467230955,0.005093317347989235
2014-01-08,9.291710259255688e-05,-0.4934567739992235,3.0222797756087405,-0.006272157713330451
2014-01-09,0.0001290458936852261,-0.2191639271689228,4.606419064040924,-0.004730250449684448
2014-01-10,0.00010963868574424448,0.40312628971747483,3.1367847548378354,0.008655068051222958
2014-01-13,0.00014557558127905354,0.23523817742860542,4.020094555709247,-0.0011761852490033142
2014-01-14,9.406296034974556e-05,0.7037190022133772,6.01311678274158,0.03884377501575598
2014-01-15,0.00015579603112369833,0.3002130578719142,1.9916386950952352,0.00601744416249872
2014-01-16,9.483358852893898e-05,-0.36756966227163074,3.234713075274489,-0.004886259208462196
2014-01-17,7.144986836893375e-05,-0.2216170384246679,4.550885554944628,-0.026342366770559345
2014-01-21,6.611462007945097e-05,-0.9651578577921253,4.370372237312868,-0.010109067838437902
2014-01-22,5.3860217291383274e-05,-0.000507446567735412,3.688584591062,-0.011002408163014898
2014-01-23,0.0001311878334958374,-0.7442395165332454,4.623125683509908,-0.007136939974293988
2014-01-24,0.00013280665298130544,-0.41809262213396636,3.256662348296379,-0.012815778598683547
2014-01-27,0.00011415471348848118,0.012193202634151207,3.5701872551596856,-0.003634044029590111
2014-01-28,8.396568213134238e-05,-0.48120427108410124,3.2179675522859363,0.007255340385160736
2014-01-29,6.63449676118939e-05,-0.21951886804190845,3.148130729541408,-0.008874842641522829
2014-01-30,8.626233984411796e-05,0.5731145611759834,3.4354526494323627,0.0024281330817008673
2014-01-31,8.775044030437384e-05,0.21480029183237492,3.0699690813679794,-0.00811681086742766
2014-02-03,0.00014327619455401004,0.10672726879226942,4.473075211099099,-0.024336210277306147
2014-02-04,0.0001174048013422187,0.15232830009681372,3.9888448115584008,-0.0054428485836779394
2014-02-05,0.0001095941367897643,1.323686789412334,6.252286598138052,-0.003183464553030646
2014-02-06,8.139893192515947e-05,0.8703213044000541,3.1538433778686357,0.019785768981880114
2014-02-07,0.00010484736046820228,0.0011423239625306487,3.6675589284488463,0.00912875746391828
2014-02-10,6.507032237727091e-05,0.29517267724507557,5.323353172870632,0.0032990074620498078
2014-02-11,4.792318167880887e-05,-0.4550003150014882,4.340527346205339,0.0073832937528472975
2014-02-12,9.083446921109162e-05,0.36172766581826554,3.755240506621986,0.003264148747422535
2014-02-13,0.0001625283005549195,0.47147409298025456,6.639617583140766,0.006091207448099656
2014-02-14,0.00016184329894366922,0.7807166226659216,3.9771589374293677,0.0024261047403686398
2014-02-18,9.275175842922706e-05,1.2461790890511109,7.281091711640844,0.0
2014-02-19,8.285697224776008e-05,0.7894941410050101,7.39611088525391,-0.010556248125095369
2014-02-20,5.958760278396586e-05,0.08964206759427688,4.1683144908242005,0.009748079018890632
2014-02-21,7.802183715972947e-05,-1.0510337949003394,11.213886153127872,-0.013018993056907568
2014-02-24,0.00010800150437738159,1.1157836360254754,7.780346110801881,0.008562738789171576
2014-02-25,6.801240649734052e-05,-0.7467139644384365,4.458700089839042,-0.00040597574907375034
2014-02-26,0.00011124328442807183,0.061592755989226915,3.259892039669558,0.007284598977308043
2014-02-27,6.466357131371292e-05,0.3302146682143429,2.966163221889897,-0.0016141998542935632
2014-02-28,0.00012137798409110403,1.63688191270141,10.571581838396803,0.0
2014-03-03,0.00013729601944746533,1.926578589498278,17.656916116664505,-0.010556248125095369
2014-03-04,4.79276405235055e-05,0.29516555673935635,4.474836837283176,0.004479754115602752
2014-03-05,8.870975996556675e-05,0.3155687594812323,3.7301765547544115,-0.004479754115602752
2014-03-06,3.246278515137772e-05,0.3411905299225492,3.5214912487724987,0.005291824751154639
2014-03-07,6.208686631559936e-05,-0.3258408159716341,3.20506076021891,0.00040622221105213185
2014-03-10,4.9550646512999066e-05,-0.426908877153158,3.921319050854747,0.008084090073539052
2014-03-11,5.833359759011163e-05,-0.6150189895943983,2.921617250257314,-0.004438182771054677
2014-03-12,8.385355362094798e-05,0.6490387564508636,4.494350125813715,0.0012122938604042233
2014-03-13,0.00011191296963329699,0.08450827821298038,3.622005522027142,-0.007703349463375808
2014-03-14,6.474285746321858e-05,0.42706911755316596,3.9712863263726845,-0.0028528986617195606
2014-03-17,9.726495865651273e-05,3.2492925210097114,20.240365479878886,0.008130143384726729
2014-03-18,9.255502160264683e-05,-0.16842016976986443,4.842401615280294,0.004846247021506045
2014-03-19,8.822015534897776e-05,-0.9692950358807013,6.473380605173858,0.00802592450020212
2014-03-20,8.405338249870558e-05,1.2755092368613474,5.169271359097945,0.01625404139567843
2014-03-21,0.00014536922105294546,-0.7527604025860604,3.199937369972184,-0.01027669057481928
2014-03-24,0.00011904124859225507,-0.4675360285976595,3.457372042200195,-0.001988258970617718
2014-03-25,0.0001012882843120847,1.0782312612882066,3.2885180190598002,0.013443981359337442
2014-03-26,0.00013370362502575974,-0.858790892025206,5.670398952901523,-0.0031470757527185533
2014-03-27,0.00016053485012426788,-1.517492321284036,7.2857867853034195,-0.0027621228036940337
2014-03-28,0.00011336325446140249,1.53416832414598,6.400022149892765,0.012173880632154965
2014-03-31,5.918609495553585e-05,-0.2412942408105265,4.0502034380656475,0.007388714163319321
2014-04-01,0.0001968243368831682,1.0939657349804144,4.357337089550333,0.0069497248768821684
2014-04-02,0.00019457871907803994,-0.6262904797607366,7.806376912278479,-0.003855042257956409
2014-04-03,0.0001080508857618704,0.07513569306828095,3.0451405412661052,0.019886081043818837
2014-04-04,0.00016262876471718357,-1.0112196488417968,3.254322962508174,-0.009511274514575785
2014-04-07,0.00011965865350541517,0.5035591175087364,4.8601827799818205,0.012535926124706442
2014-04-08,0.0001434344523038718,0.8893758757707242,4.197252813976976,0.015730481223871884
2014-04-09,0.0001356376587645169,-0.1484949237325671,3.77557706555275,0.002597981730060983
2014-04-10,0.0002320535479839549,-0.40897416790952323,2.605731248136822,-0.020596114853617564
2014-04-11,0.00019352995932338027,-0.07666022989495186,5.073655778785822,-0.009503870886657495
2014-04-14,0.00010593186260281234,0.3899187845724215,3.246930332111709,0.014410386514519757
2014-04-15,0.00014613755053453936,-0.18925229613108963,2.3845874786402197,0.00787569590196835
2014-04-16,0.0001465435919095254,0.26137774080408466,7.524353397231741,0.005959112037594139
2014-04-17,0.0001341705117541236,-0.517522454296408,10.363747927895645,0.004076267358555707
2014-04-21,0.00010300670718908664,0.3740517726860379,4.429976893222216,-0.003333879479610946
2014-04-22,8.045901729562554e-05,-0.26554648820971694,3.696213884418604,-0.004089991586083475
2014-04-23,7.315967611801196e-05,-0.40241200875351923,4.618217192485129,-0.0033588898952281454
2014-04-24,7.620547621968907e-05,-0.6538058671751354,4.021541762121735,0.0
2014-04-25,0.00013852989656408147,-0.2702660158265057,3.790986420816149,-0.01848768894422914
2014-04-28,0.00019689357937187633,0.9254226011765377,7.113507262151965,0.002662202409215997
2014-04-29,5.1391784021281724e-05,-1.8136601282866645,10.604448227221159,0.005680758836209776
2014-04-30,0.00011016885554702246,0.5200951296796956,6.343721463497637,0.007899225673248633
2014-05-01,6.293370984088737e-05,0.4623704104260877,4.056593645728711,-0.00903298597123614
2014-05-02,5.443546458207439e-05,-0.3281412713048522,7.177582077676539,-0.001513341678712976
2014-05-05,4.987762831404716e-05,1.9408972003453746,9.613163119927727,-0.0005730417636207186
2014-05-06,5.852654169408899e-05,-0.25370106426945094,3.935130372641408,0.001145755338435972
2014-05-07,0.0001597237280782843,-0.556979669561961,3.745202082654709,0.0064674817724501565
2014-05-08,5.517900947765768e-05,0.5590999224123155,3.6892778344976858,-0.0011381953832931835
2014-05-09,6.524305758882134e-05,0.41038866455221606,5.737564138194068,-0.001519908947949844
2014-05-12,6.673178054194647e-05,0.9059523500892386,5.0193328581949,0.0026581043312430275
2014-05-13,9.038753939550942e-05,-0.16530268874240947,4.780694036319999,0.003029333576185067
2014-05-14,9.986892504999484e-05,-0.0942342453792234,3.2204479510187767,-0.0045473426688342755
2014-05-15,0.00040001097485151474,0.3274066728781493,4.822776946030816,-0.0122279216252692
2014-05-16,0.00014684374421900464,-0.18550471208112188,4.12466237249771,-0.007331726951172346
2014-05-19,5.4133524755023104e-05,0.7086858543842438,4.148527794099852,0.008484526385049929
2014-05-20,0.0001125670329831421,-0.18669668188181077,3.1538653990504026,0.0
2014-05-21,0.00012357921126098938,0.06952364038251137,3.7835774788129988,0.0061256495115906695
2014-05-22,3.718306365260869e-05,-0.9062823335625907,4.213961146231983,-0.0019102083629576327
2014-05-23,9.859038967755046e-05,1.018607402857453,9.916607828910273,0.005339364094715027
2014-05-27,6.776745074250841e-05,-0.19015352169368008,4.3626940926817435,0.015849308424087383
2014-05-28,5.3364127845180236e-05,0.658813738318001,5.008080796766579,0.006344549819036871
